,date,body
539,2020-05-29,"  I have several adult nieces and nephews whose dysfunctional upbringing makes them react in a very hostile and aggressive manner to anyone they perceive as disagreeing with them. They verbally abuse anyone they view as opposing them. They have so alienated their parent's new spouse that they are no longer welcome in that parent's home at any time, for any reason.I would like to remain on semi-friendly terms with them, but I am unwilling to accept their verbal abuse. Is there any way this can be fixed? --     Unless your nieces and nephews are willing to accept that they have anger management issues that need addressing, this isn't a problem that anyone other than a licensed professional can fix. If one of them unleashes a tirade on you, calmly point out that you prefer not to be abused and end the conversation by absenting yourself. Do it once, and I guarantee the word will spread."
540,2020-05-30,"  My former husband had an affair years ago, and when our divorce was final, he married the woman he was involved with. I'll call her ""Libby.""Although I have moved on, it bothers me when she refers to my children as ""her children."" I have asked her to stop, but she continues to talk about ""her daughter"" and ""her son"" and insists it's a term of endearment and it shouldn't bother me. My children don't like Libby, so if she's trying to get the world to believe they're one big happy family, it isn't working.I think it's rude of her to insist on telling people that these are her children. It's as if Libby not only took my husband, but she's also claiming to be the mother of my children. How should I handle this wretched person who refuses to get it? --      Libby gets it, and she may persist in doing it in order to get your goat. But this is not a battle you should pick. It's possible ""Stepmom"" may simply be trying to acknowledge her role in the parenting equation."
541,2020-05-30,"  Is it appropriate to confront someone in a restroom about not washing their hands, whether at work or in public? I noticed at work that some of my co-workers walk right past the sink or rinse their hands with water for a second and then leave. I think washing your hands thoroughly with soap is more important now than ever, and not washing hands is a health hazard. --       You are right. It is a health hazard. Everyone should realize that fact in light of the current health crisis. According to the Mayo Clinic, unwashed hands are spreaders of disease, which is why medical personnel and workers in the food industry are urged to be diligent about it.That said, I don't think it would be prudent for you to assume the parental role and remind your co-workers to wash their hands after using the bathroom. You might, however, suggest to your boss, once people are no longer working remotely, that it would be wise to issue a memo about the importance of frequent hand-washing."
542,2020-05-31,"  I'm in my mid-30s and have just been married for the first time. I chose not to take my husband's last name for several reasons. I have a child from a previous relationship who shares my name; I have a unique name that I love; and I am established in a career in which name recognition is important. I am also an older bride. Unfortunately, I didn't discuss it with my husband before the wedding, although I did explain my reasoning later.We participate in a lot of activities as a couple where our names are written out, and people often ask me why I have a different last name. My husband is really bothered by it and hates when people bring it up. I want to make him happy and make these situations less uncomfortable, but I refuse to change it. Am I being unreasonable? How do I approach these awkward situations? Should I take his name in social situations but just not legally? --       Many women these days have more than one identity and more than one name. If you are asked in a social situation why you didn't adopt your husband's name, an appropriate response would be that you are established in your career and felt changing it would be disruptive. However, I see nothing wrong with allowing yourself to be identified as ""Janie Smith"" (""Howard Smith's"" wife) on invitations, place cards, etc. if you're  with that. While most men these days would not be bothered by the fact that you have different names, it may make your husband feel better, and you might even come to like it."
543,2020-05-31,"  My wife of 15 years and I have been separated for 2 1/2 years. I'm still hoping to reconcile, and I haven't moved on. Although I'm somewhat happy being in our home with my children, and recently our very first puppy, I often get lonely. How do I know, for my own good, if this is one of the doors that's been permanently closed? --       One clue would be what your wife has been doing since your separation. Because the children live with you, she has fewer childcare responsibilities. Is she dating? Deeply involved with her career? Does she ask you for advice, money, anything? If the answer to this question is no, then it's a safe bet that she is not interested in reconciling, and it's time you move on with your life. Counseling might help you to do that if you are ""stuck."""
544,2020-06-1,"  When I was younger, I was engaged to a man I'll call ""Jake."" I was deeply in love with him, only to have my heart broken when he cheated on me, so I broke it off. A short time later, I developed feelings for his brother, ""Jed."" One thing led to another, and Jed and I are engaged to be married in two months.When Jake found out I was dating Jed, he grew distant. I figured it was because he was in shock. Recently, he contacted me and invited me to dinner. Thinking it had to do with the wedding plans, I accepted. When we were getting ready to leave, Jake told me he still loved me and had made a terrible mistake. I had had a few drinks, and we ended up having a one-night stand.I just found out I am pregnant, and I'm not sure if Jake is the father or Jed is. Honestly, I still love Jake, but he can't keep a job, and I don't think he could support me and a baby. What should I do? Should I keep my mouth shut and marry Jed, who has a good job and is faithful? --        You would be doing a terrible disservice to Jed if you marry him while you ""honestly"" still love his brother. If you do, you will be in for a lifetime of guilt and frustration, and the chances are great that you and Jake won't be able to stay away from each other. While marriage under these circumstances may seem like an attractive solution for you economically, it doesn't take a crystal ball to predict it will be another disaster.Instead of trying to take the easy way out, straighten your spine, fess up and do the right thing. A paternity test will determine which brother is the father of your child and the one who should support it."
545,2020-06-1,"  I'm a 16-year-old girl and 6 feet tall. I have already been through the worst of my insecurities, and even though I now have some confidence, my height still bothers me. I've always been taller than my peers and blamed my social problems on my height. Someone mentions it every day, and where I work, every other customer comments on it, too.I try not to be upset over something I can't change. I know people don't mean to be hurtful, but it makes me feel like I stand out too much. I also feel like I'm too big and too awkward for normal activities. My pants are never long enough, and my skirts are always too short. I have to adjust car seats and gym equipment to fit.Worst of all, it's off-putting to boys. Most of them are shorter and cite it as the reason they aren't interested in me romantically. I know this might seem trivial, but it's my biggest insecurity and hard to overcome. Please help. --       Many people consider height to be an advantage. You might, too, once you decide to own and take pride in it.Regarding your difficulty in finding clothes that fit, do some research online and you will discover stores that cater to tall women and men.I can't wave a magic wand and fix the insecurities of the young men in your community and neither can you. This is why I'm advising you to broaden your horizons and look further for romance because it isn't beyond your reach. A way to do that might be to develop an interest in basketball, a sport that attracts tall people.When you're older, check into a group called Tall Clubs International. If you are 21 and over 5 feet, 10 inches, you qualify to join and meet other people who won't be put off at all by your height. You will find them by going to tall.org."
546,2020-06-2,"  After many years, my sister and I finally have a decent relationship. I feel I can tell her about almost anything.My brother-in-law, ""Aaron,"" is an alcoholic, and my sister enables him. When he drinks, his already quick temper becomes worse and he ""knows everything."" To make things worse, they have a 3-year-old child I'll call ""Casey."" It infuriates me when I see Aaron's crude, foul-mouthed, ""omnipotent"" behavior in front of Casey.There have been times he has used my presence (because I babysit Casey) to drink to the point of impairment. When Casey has a tantrum or is overtired and acts her age, Aaron loses patience with her. He yells at her, slams things down in front of her and storms out of the room.I'm well aware that children watch and learn behavior from their parents. Daughters will seek out boys, then men who behave like their father, thinking it is normal behavior. How do I approach my sister, who buys Aaron whiskey when he's feeling down, that there's a serious problem here?My husband and I have a stable home and successfully raised five children. We would be willing to take in Casey until Aaron is truly well. My comments to my sister will be met with fury or maybe hatred, but I will do whatever is best for Casey. I love that little girl too much to see her raised in such a toxic environment. --  A   A    You say your sister slips her husband alcohol when he's down. To me that says he may be using it to self-medicate depression.You do need to talk with your sister. When you do, explain you are concerned about Aaron's change of behavior when he drinks and the effect it has -- and will continue to have -- on little Casey. Aaron does need help, but so does your sister. Enabling someone, as well-intentioned as it may be, is not helping the person.Aaron needs to talk to a doctor about his episodes of depression, and your sister could gain a great deal of insight by attending some Al-Anon meetings. You can find one nearby by visiting al-anon.org. Offer to go with her if she's reluctant."
547,2020-06-2,"  I am in an interracial relationship (I'm black, and she's white/Hispanic). We have been together for a year.She has met just about all my family and all of my friends, but I have only met four people in her life. She has a lot of friends on social media, but no one knows about me. She never posts pictures of us or even hints anything about me. She is friends with her ex-boyfriend, and she knows about his girlfriend, but he has no clue about me. No one does. I feel like I'm her invisible man.She comes from a ""country"" background, and I'm afraid she is embarrassed or ashamed of me. Am I reading too much into this, or should I be concerned that she may not be into me as much as I am into her? We were talking about getting married. --       Something isn't right here. You say you ""were"" talking about getting married. Are you still talking about it? I find it peculiar that after being together for a year, you haven't met her family, you have met so few of her friends and she has posted nothing about you on social media. The time has come to ask her the reason and whether your romance may have run its course."
548,2020-06-3,"  My 13-year-old son and I recently had a discussion that maybe you can help clarify. We are seeing more about trans people these days, and I'm not sure how to address them.I don't want to offend anyone, but when you see a large male wearing pants, shirt, etc. but has pink hair and makeup, should I say ""sir"" or ""madam""? My son says I should ask what pronoun they would like to be referred by, but I am not sure that's a polite way to find out. I know this is also intertwined with sexual preference, but it still doesn't mean it is clear-cut. What's the most polite way to handle this? --      You are confusing ""preference"" with ""orientation."" Preference implies that one's sexuality is a choice rather than something that is wired into our brains. People do not choose to be gay, straight or gender dysphoric. Gender identity is about who you are. Sexual orientation is about who you love.As to how you should refer to or address a large male wearing a shirt and pants while sporting pink hair and full makeup, I agree with your son. It makes sense to ask the person, who, I am sure, is fully aware that their appearance is ""different."" Asking the person's name may also provide a clue."
549,2020-06-3,"  All my life I have followed orders. I haven't been able to determine my own path. When I was young, I did what my mother told me. When I was old enough, I joined the Marines, and I did as they said. After I separated from the service, I did what my social group expected. After I had a child, I did what a parent should do to protect and provide. That took the next 35 years of my life.I am 60 now, retired, and the master of my ship. Without ""orders,"" I don't know where to go from here, and I am adrift. They say find a passion, do what makes you happy. But I am not passionate about anything. I like many things but feel no passion.Being alive makes me truly happy. I love every day God gives me. But what to do with these days eludes me. What shall I do? Can you help me? --       Ralph Waldo Emerson said: ""The purpose of life is not to be happy. It is to be useful, to be honorable, to be compassionate, to have it make some difference that you lived and lived well."" Perhaps if you concentrate more on doing just one thing a day for someone else, you will discover the passion you are looking for. I can't promise it will work, but it may be a step in the right direction."
550,2020-06-4,"  My friend ""Kate"" has had a lot of trauma in her life, and she feels things very deeply. She has experienced assault, the suicide of a close friend, the death of several family members, discovered she can't have children, and managed to escape an abusive relationship, all in the last five years or so.Kate does all the things people are supposed to do when coping with grief and is doing very well. The problem is me. I find it hard to be around her because of all the drama. Intellectually, I understand none of this is Kate's fault. She isn't being attention-seeking or deliberately causing drama. But I find myself becoming impatient with her ongoing discussion of feelings. I'm not someone who feels deeply or is easily traumatized. Bad things happen, I get over it and move on. How can I learn to be the patient, caring friend she needs? --    A    Quit being so hard on yourself. You are and have been a good friend. It's important that you not allow Kate's burdens to ""sink"" you. The two of you are very different people, and you should explain that to her as you have to me. If her trauma and drama become more than you can healthfully absorb, step back and tell her you will talk with her later, tomorrow or when it is convenient for you both, which will allow you time to come up for air."
551,2020-06-4,"  I am self-quarantined for a number of reasons because of the virus. I am 87 and live alone. My daughter is very concerned that I not become ill because her husband is in treatment for cancer. Obviously, she doesn't want to have to come care for me and endanger her husband's already reduced immunity.A friend called to ask how I am doing. I told her I was self-quarantined, and she asked if I needed anything. I told her I didn't have eggs, but it was no big deal. She said she would bring me some. I sent her a text and asked her to leave them on the porch, and she said, ""You mean you won't let me in the house?"" She said she isn't sick and can't understand why I'm doing this. I tried to explain that you can be contagious without symptoms, but she was still insulted.I thought everyone in the world knew the basics of quarantine, but apparently she's still taking it personally. She hasn't called for three days, and I'm heartsick. Advice? --       In spite of the fact that the federal, state and local governments are releasing information on a daily basis about the importance of social distancing and self-quarantining, there is still confusion in the minds of some of the public. Your friend is a perfect example of this. You are doing what you're doing for the right reason, and I hope you will continue, not only for your son-in-law's sake, but also for your own."
552,2020-06-5,"  My wife and I lost our son to suicide a few years ago. We have never gotten over it. I have recovered somewhat and would like to resume having intimate relations, but she's not that far along.I no longer feel there's any reason to continue on this earth. There is no point to my being here. I think about suicide daily. I have been told that if I were going to do this and hurt my family as my son did, I would've already done it.My wife and I have been cast into a hell that's impossible to bear. There is no way to describe the pain, anger and sorrow we feel. I want to die because I feel the world would be a better place without my sorrowful self taking up resources. I have sought help ever since we lost my son, and have been taking all kinds of medication that I no longer want to take. Is there a way out other than my option? --     Please accept my deepest sympathy for the tragic loss of your son. I cannot imagine the hell you and your wife are going through.Because you can't get the thought of suicide out of your mind, it is very important that you receive more help than I can give you in a letter. Your doctor should be put on notice about your issue with your medications.Also, a group that might be helpful for you and your wife is the American Foundation for Suicide Prevention. If you contact them, they can refer you to a local support group for people who are surviving a loved one's suicide. The website is afsp.org. If, however, you feel you have reached a point where harming yourself is imminent, I urge you to call the National Suicide Prevention Lifeline at 800-273-8255. Please don't give up."
553,2020-06-5,"  I have two children. One is 6, and the other is an infant. My 6-year-old is kind but mischievous at times. I am a firm believer that children need loving parents, but also parents who discipline when it's needed.My mother recently came to live with me and my husband. She helps out a lot, but she is causing some confusion in our home. She doesn't discipline my 6-year-old when needed. In fact, she often acts like a child herself when she should be acting like an adult. This issue causes my 6-year-old to sometimes be disrespectful.When my husband and I hear the smart-mouth talk, we address it, but there's only so much we can do when my mother won't take an adult role. I have had several conversations with her about it, but nothing changes. I don't want her to leave, but I'm afraid her attitude toward parenting and discipline will cause some real problems in my home. Please help. --     Continue the conversation with your mother. Explain that although she may think you are too strict with your older child, you are that child's mother, and this is the way you want the child raised. Then tell her that if enforcing the rules is too much for her, she may have to find other living arrangements. Talk to your child, as well. Make sure he/she understands that the rules come from his/her parents and no one else.I am troubled by your statement that your mother sometimes acts like a child. I wish you had mentioned why she's living with you. If you suspect there's a possibility she might be experiencing the onset of dementia, insist that she be evaluated by a physician and a neurologist to ensure that she's well."
554,2020-06-6,"  I have been divorced for 18 years. The main reason for my divorce was that I married too young and wasn't ready to be a wife and mother. My daughter has just announced her engagement to a truly wonderful man, but she's only 19. I want to support her, but I'm afraid she's making the same mistake I did. I have tried talking to her about it, but she is sure she is making the right decision.I am tight on money now, and I don't want to pay for an expensive wedding if it's going to be a waste later on if my daughter gets a divorce. But I do want to be by her side and support her during one of the most important times of her life. What should I do? --    Your daughter already knows you're concerned about her marrying so young and the reasons why. Ultimately, this is her decision -- or mistake -- to make. Explain that you won't be able to contribute financially to her wedding because money is tight right now, but that you are there to support her emotionally now and forever. Tell her, too, that many successful marriages begin at a courthouse, and you wish her better luck than you had."
555,2020-06-6,"  My wife of 38 years passed away a year and a half ago. My ex-wife, to whom I was married for 14 years, and who is the mother of our adult kids, is single again after four failed marriages. She's making overtures about getting together again. She is assertive, likes to spend and was very jealous.At my age, I could use the help, but it would require selling my house and moving several states away. She's really pushing, but I'm just not sure. It would be nice to have someone around because I am lonely. She is a neat lady, but I just don't know. Help! --      Surely you can find someone to fill your loneliness other than a woman you divorced for at least two solid reasons. I have four words of advice for you: When in doubt -- 'T! Your common sense is fueling your ambivalence. Please pay attention to it. At most, maintain a long-distance friendship with her."
556,2020-06-7,"  May I share with you a way my husband and I are staying connected? My daughter came up with the idea. She and her daughter live a good distance from us. She decided the four of us should have a virtual dinner together three times a week.We move our dining chairs together and position a tablet opposite us so we are visible on the screen. They do the same. We use FaceTime (Skype or a similar app would also work) to connect online. We set dinner on the table, say grace together and proceed to eat -- all the while talking, joking and laughing as if we were in each other's presence.Abby, I can't tell you how much this has alleviated the feelings of isolation. We look forward to it all day. We phone, text and email at other times, as well, but these dinners together are a very special hour or more that give us a feeling of still being connected. It's a difficult time right now, but this is such a simple thing. I bless my amazing and wonderful daughter every day for thinking of it. --       For those who, because of travel restrictions or financial constraints, cannot be together in person, this is a tradition that could continue well after the quarantine has lifted. I, too, bless your amazing and wonderful daughter for coming up with the idea and you for sharing it. Salut and bon appetit!"
557,2020-06-7,"  My wife and I have about a dozen nieces and nephews on each side of our family. As each of them has married, we have given them generous gifts.My wife and I have two adult children. When our daughter was married 10 years ago, she had a big reception, with all the best of everything. Our son chose to elope last year. He had a small ceremony when they returned -- just parents and grandparents.My wife is now very upset that no one has acknowledged the wedding with even a card -- let alone a gift. Should we bring this up to our families? Is it customary to give gifts only when there is a traditional ceremony and reception? -- -   - I can see why your wife is upset. Because you have been so generous with your family members when they were married, it would have been thoughtful had they reciprocated with your son. However, the rule of etiquette is that gifts are required when someone accepts a wedding invitation, and your son chose to elope instead of having one, which may explain the lack of response from your relatives."
558,2020-06-8,"  My roommate owns the house. His girlfriend and her two children are over here all day, every day. I have my own living room, office and bedroom, and we share the kitchen and bathroom.I'm clean and respectful and try to mind my own business. The problem is, neither of them work. They drink heavily every day and then scream and fight for hours. Since -19, they have been drinking even more and fighting constantly. Sometimes it gets physical.My roommate is a verbally abusive drunk, and his girlfriend threatens to leave when he starts abusing her kids, but doesn't follow through. I have intervened a couple of times on behalf of the children, but there's only so much I can do.Lately, they've been screaming at the top of their lungs about me. I work from home and often customers on the phone hear them drop F-bomb after F-bomb. I'm afraid their behavior will lead to me losing my job. They're also up until 2 or 3 a.m. every night fighting, which keeps me from sleeping (even with earplugs).I'm completely stressed out and starting to get depressed. I'm not sure what to do. I have limited funds, so moving would be difficult. I'm wondering if you have any suggestions so I can weather the storm. --       This storm isn't going to end. I feel for the children whose mother doesn't protect them from her abusive boyfriend. The result will be they will think they deserve the mistreatment they are receiving, which may affect them for the rest of their lives.I am not sure there is a way to ""weather"" the storm. Because these addicts cannot control their behavior, and it is affecting the way your clients perceive you, it would be better to get out of there. If possible, go live temporarily with a friend or relative until you find affordable alternative living quarters. Your job may depend on it."
559,2020-06-8,"  My daughter-in-law ""Hannah"" told one of my children that she is sorry she married my son. He does not know. They are both young adults.Hannah and her mother had pushed for the marriage. She even bought her wedding dress before he proposed. My son loves her. He is special-needs, lower  and gullible.What do I do with this information? It will hurt him, but I don't want him wasting years married to someone who doesn't love him. He deserves better than that. --       Your son needs to know what Hannah has been saying and receive as much support from the family as possible. I think the news should come from the person in whom Hannah confided rather than from you, which could be perceived as meddling. This should also be discussed with an attorney. I hope you will do it soon, before there are children involved."
560,2020-06-9,"  In middle school, I had a crush on a boy. He didn't even know I existed. Through a chance meeting many years later, he noticed me, but there were complications. He didn't know how to tell his ex it was too late for her, and it became a love triangle. She saw the error of her ways and left. He and I have been together ever since. He still talked to her as they had been friends forever, but two months ago he stopped.Meanwhile, through all of this, she has been cyber-stalking and manipulating me. She has created multiple Facebook accounts to torture me, sent me a video of my boyfriend doing sexual things and tried to make me believe it was current. (It was five years old.)He cut off contact with her, and it was glorious until last week, when she helped him get back in touch with his son, whom he hasn't seen in 10-plus years. I see it for the manipulation it is, but he sees it as her redemption. He doesn't care that it hurts me, and he refuses to get rid of her.She has slandered me all over Facebook, and I don't think he should expect me to be  with this or for him to even  a person like that in his life. He was  without her influence. How do I get him back to that person? I miss him so much! --     Let me get this straight. This man cheated on his ex with you, and you expected her to play fair? I wish you had mentioned why your boyfriend hasn't seen his son in more than 10 years. It might have been the most interesting paragraph in your letter. Were he and his ex married? Just living together while she was ""in denial""?From where I sit, she is doing everything she can to fight for ""her man."" He appears to have fences to mend with his son and with her, and you may have to accept it. It looks like he has already made up his mind about that, and unless you can accept it, your romance will be over. Only you can decide whether staying with this person is worth the drama."
561,2020-06-9,"  My sister-in-law moved into the house next door three years ago. While I enjoy her company and like her as a person, I'm having difficulty expressing my frustration with one particular issue.I have a beautiful hedge that separates our driveways and provides privacy. She regularly leaves her garbage can lids on top of my hedge as well as various other things she's discarding (eventually). Today I noticed a large portion of the shrub showing what appears to be a chemical burn. (She has been known to use toxic chemicals to rid her yard of weeds, etc.) I don't want to offend her, but at the same time, I'm struggling to find the words to properly address my desire for her to mind the property line. Help! --      This is something you should have addressed when the problem started. Approach her calmly and say something like this: ""It bothers me that you leave your trash can lids and other items on my hedge. When you do, it makes me feel disrespected. Something you left on the hedge has damaged it. My hedge was expensive to install, and this is upsetting me. Please don't do it again."""
562,2020-06-10,"  I divorced my wife 20 years ago, leaving behind two daughters. My older girl was 5 when I left, and due to my ex's lies, I wasn't able to see them.When my older daughter turned 18, she contacted me. She confessed that she had been forced to lie in court, and we reconnected. At 19, she came to me pregnant. She asked if I would take her baby and asked that I tell no one, especially her mother. I agreed.Last year, my daughter died in a car wreck. My granddaughter will turn 4. Should I go against my daughter's wishes, tell my ex and risk her taking her? Or should I let things remain as they are? My current wife and I are the only people who know. --     I urge you to discuss this matter with a lawyer because there may be legal ramifications. Your former wife has demonstrated she is the kind of person who would force a child to lie in a custody matter. Having done it once, she's capable of doing something equally underhanded. I am trying hard to come up with a reason why you should go against your daughter's wishes and disclose this to your ex, and I cannot think of a single one."
563,2020-06-10,"  I'm concerned about my daughter. She's 12 and wants to hang out with a 21-year-old male volunteer from her school. His mother works there, and I've known their family for a few years, although we've never socialized.Recently, my daughter said she wants to meet him at a park to learn some skateboard moves. She tries to tell me it's harmless, that he just likes the skateboarding sport, but I am uncomfortable about the age difference and the fact that he works at her school. I don't know what to do. What's your advice in this situation? --     Although the young man's motives may be pure, I do not think your daughter should be meeting him at the park without supervision. Accompany her so you can gauge the situation. Because he is volunteering at her school, you should first check to see if that kind of fraternization is allowed because it may not be, and it could cost him his position."
564,2020-06-11,"  I have been married for seven years and have two beautiful children. My husband and I both work full-time, yet I do almost all of the household chores. I have asked him repeatedly to help ease my workload and stress by dividing the chores more equitably, but my requests are met minimally and temporarily. This has caused arguments, tension and resentment.He says, ""You and I value different things,"" or, ""This isn't what I want to focus on at home,"" or, ""Your standards are too high and have negatively impacted your relationship with our kids."" I do ask our kids to clean up routinely because I want them to be active members of this household, and this is how I was raised.It's putting a strain on my marriage and affecting my feelings toward my husband. Do I need to let this go? Or are my priorities misplaced? --          From your husband's perspective, why should he have to help with the housework if he can jawbone you into doing the lion's share? Perhaps you should offer him a choice -- participate more or someone will have to be hired to take some of the burden off your shoulders.As to your children, please stick to your guns. It is important they master basic housekeeping skills so that when they become adults, they will be able to take care of themselves. Few children relish the idea of doing housework, but many of them do it anyway as a way to earn an allowance."
565,2020-06-11,"  I was happily married to the same woman for 51 years. ""Jane"" was married 42 years to the same man. We were both widowed. We hooked up and were enjoying our time together, but after about three years it all changed.Do you believe in split personalities, the Jekyll and Hyde thing? Jane started falsely accusing me of having affairs with other women. The last two women she accused me of being involved with I don't even know. The accusations have been coming more frequently. One day she's fine; the next day she is accusing me.Jane doesn't like vulgar language, and normally she doesn't use it. But when she's accusing me of communicating with these women, she uses words that would make a sailor blush! A researcher's first guess was the early stages of Alzheimer's. I know she is paranoid, but why? --        A personality change such as you have described can be a symptom of Alzheimer's disease, but it can also be caused by small strokes and other dementias. Jane's paranoia could also be a symptom of a physical illness. If she has family, it is very important that you inform them about what's happening so they -- and you -- can encourage her to be evaluated physically and neurologically. If you do, it might save not only her life but also your sanity."
566,2020-06-12,"  I encountered a frightening man in the hardware store the other day. I was standing at the counter paying for an item when a man behind me came at me, inches from my face, in an aggressive and threatening way. When I asked him if he could please step 6 feet away, he became even more hostile and accused me of asking in the wrong way.In hindsight, I suppose I should have ignored him. But his words shook me. I didn't speak disrespectfully to him. Although I was alarmed, I was polite. When I said I was just asking for the required space, he said he was showing me how thoughtless I am because I wasn't wearing a mask or gloves. Neither was he, nor were the employees and some other shoppers. When I pointed that out, he countered even more loudly that I was the problem. I just shook my head and left. As I was leaving, he yelled after me that he hoped I got the virus and that he worked in a hospital.The man was huge, at least double my size. He was clearly going out of his way to threaten me, if not to infect me. I know I should not have responded, but for my own safety, I needed to politely ask him to back away. If I'd had a smartphone, I might have called the police.I go for a walk every day for exercise and to shop for necessary groceries. I have experienced people in aisles coming very close to me. I step aside to give space for others. Generally, most people are careful, respectful and even give a thank-you. This man was aggressive for no reason. What should I have done other than just walk quickly away? --   , .  You did the right thing. I seriously doubt the person worked in or even near a hospital, because if he did, he would have taken the proper safety precautions. In these stressful times, people sometimes act out over perceived slights. With someone so angry, aggressive and clearly looking for trouble, the right thing to do was to get away as quickly and safely as possible. The man was lucky the store management didn't eject him."
567,2020-06-12,"  Several months ago, a friend of mine behaved badly and offended me and another dinner guest. His wife shut him down fairly quickly. The next day, when I tried to explain to him why what he did was inappropriate, he misinterpreted my comments and, because of his low self-esteem, became offended even though he was the offensive person. I immediately apologized but got no response. Anyone who understands basic psychology will recognize this defensive and deflective self-defense mechanism for what it was.Abby, these are people I love dearly. Now they no longer speak to me, and I'm at a loss about what to do besides continue to pray for them. Advice? --      Your former friend appears to be both aggressive and hypersensitive. Continue praying, but be careful what you pray for because this person appears to be very high-maintenance. Surely you can fill the emptiness with friends who are easier to get along with and who are willing to talk out difficult situations like adults. If you do, I guarantee your life will be less stressful."
568,2020-06-13,"  Our first granddaughter is getting married in six months and has told her parents that no one from either family is invited to the wedding. They want to get married by themselves because they are both shy and don't want to be the center of attention.At first I was  with it, but the more I thought about it, the more hurt I felt. The confusing part about this is she wants a pre-wedding party for both families to attend. So I asked her to keep an open mind and think about having the party right after the marriage ceremony. Now she won't talk to me! Was I wrong to suggest an idea? My husband is now saying he doesn't want to attend any party they will have.I can't stop thinking about our daughter and how she feels about not being able to see her daughter get married. I'm afraid I may have made things worse, and I'm very depressed. I just want to fix it so everyone is happy. Help! --      So you have appointed yourself the official family fixer? Your ""shy"" granddaughter and her fiance appear to be confirmed introverts. If they prefer to take their vows privately, it's their privilege, and you shouldn't personalize it. That was your mistake.While I don't think you have committed a cardinal sin and do think your granddaughter overreacted, you shouldn't feel the need to mend any fences. As to how your daughter will feel about not seeing her daughter get married, that is not your problem. Take a step back and let the bride and groom celebrate their day as they wish.P.S. I find it odd the bride and groom would want  party, feeling the way they do about the ceremony."
569,2020-06-13,"  Why do people feel compelled to ask if my dog was adopted or rescued? I have wanted a dog for at least five years. Because I was in nursing school, I waited until I graduated, and then my partner and I researched extensively.While I love the idea of adopting, sheltering or rescuing, we wanted a purebred German shepherd puppy. My son and I both have mental health issues, and our dog has been a huge help and an antidepressant all in one.It is unfair that people ask these questions, or have the audacity to make faces and comments when I say no. I have neither the desire nor the capacity to mend or train a potentially broken dog. How I got her is no one's business but ours and our vet's.The best response I have heard when someone asks if a dog is adopted or rescued is, ""No, she's biological."" I've used it only once, but it got my point across. Please remind your readers that asking these questions is rude. --     I'm willing to remind them, but whether they'll pay attention is anyone's guess. What these people are doing is expressing the idea that animals who are in need of a good home should take priority. That said, there is nothing wrong with having a purebred animal if that is your preference.P.S. I hear a lot lately about people adopting dogs during this quarantine period because they are desperate for company. I sincerely hope the animals will not be forgotten or discarded once the quarantine is lifted and folks return to their (somewhat) normal lives."
570,2020-06-14,"  My 30-year-old daughter and her husband separated three months ago. After three years of marriage and months of counseling, she moved in with my husband and me. We were delighted.She started spending a lot of time helping a male friend renovate his house and has essentially been living with him since the  outbreak. It's clearly more than a friendship. I have been open about my concern that she's rushing into this relationship. I encouraged her to see a counselor on her own, which she is doing.Tonight she shared that she is excited that he booked a trip for them for late summer. I'm struggling because she is still married, and I feel uncomfortable about her relationship with this new guy. Am I too old-fashioned? --      You are not too old-fashioned. You are the concerned mom of a woman who is on the rebound. Could it be she was already having feelings for this man as she was ending her marriage?I'm glad she listened to you and was willing to seek counseling. You gave her good advice. May I suggest you offer her more? Suggest she talk to a lawyer about how her current arrangement might affect a divorce if she and her husband choose to go through with one. That she is essentially living with someone could be construed as having abandoned her husband, and it might prevent an amicable settlement."
571,2020-06-14,"  How can I converse with my parents who cannot and will not keep their political opinions to themselves? They literally cannot have a conversation of more than a few minutes that doesn't spiral into a litany of complaints about the government. I end every conversation angry, either at myself for not speaking up or at them for not shutting up.It does no good to ask them not to discuss politics. They say they'll discuss what they want in their own home or remind me that -- when I was the one who initiated the call -- I'm the one who can end it if I don't like what I'm hearing. Heaven forbid anyone disagree with their opinions. They have cut off family and friends for decades over differences of opinion.I suggested they volunteer in their political community in hopes of redirecting their obsessions into something positive, but they refuse. I'm at a loss. I no longer hope for a relationship with them. I need tips on how to speak to them with grace. --       If what your parents do all day is listen to political talk shows, it may account for their ""obsession.""When you call them, keep a list close by of things you want to tell them. Ask if they need anything you can provide, how they are doing healthwise, how they are managing with the social disruption that has taken place. Tell them how you are, what you have been doing and what you might have heard about family members or friends they know. Then, if the conversation veers into a political polemic, do as they have suggested. Make an excuse to end the conversation before it turns ugly."
